PREDICTED		ACTUAL
[0.5494052  0.45059478]		[0 1]
[0.9174724  0.08252756]		[0 1]
[0.7215563  0.27844372]		[1 0]
[0.9243901  0.07560995]		[1 0]
[0.47795898 0.5220411 ]		[0 1]
[0.7954051  0.20459493]		[1 0]
[0.4762323 0.5237677]		[0 1]
[0.46659762 0.53340244]		[1 0]
[0.03665563 0.96334434]		[0 1]
[0.07258733 0.9274127 ]		[0 1]
[0.12910137 0.87089866]		[0 1]
[0.9565242  0.04347584]		[1 0]
[0.9954461  0.00455393]		[1 0]
[0.10924301 0.890757  ]		[0 1]
[0.65067405 0.34932595]		[0 1]
[0.6648753  0.33512467]		[1 0]
[0.75795096 0.24204904]		[1 0]
[0.70353526 0.29646477]		[1 0]
[0.2776839 0.722316 ]		[0 1]
[0.73629516 0.26370484]		[1 0]
[0.938891   0.06110896]		[1 0]
[0.3005226 0.6994775]		[0 1]
[0.56333727 0.4366627 ]		[0 1]
[0.9289506  0.07104941]		[1 0]
[0.45910007 0.5409    ]		[1 0]
[0.8838908  0.11610918]		[1 0]
[0.58946174 0.4105383 ]		[1 0]
[0.9157313  0.08426871]		[1 0]
[0.6486929 0.3513071]		[0 1]
[0.4257989  0.57420105]		[0 1]
[0.3036275 0.6963725]		[0 1]
[0.43382433 0.56617576]		[0 1]
[0.6823005  0.31769943]		[1 0]
[0.43575487 0.56424516]		[0 1]
[0.836202   0.16379794]		[1 0]
[0.03167375 0.9683262 ]		[0 1]
[0.24815483 0.7518452 ]		[0 1]
[0.98296726 0.01703274]		[1 0]
[0.14622542 0.85377455]		[0 1]
[0.98652446 0.01347553]		[0 1]
[0.69513613 0.30486387]		[1 0]
[0.61673087 0.3832691 ]		[1 0]
[0.7931717  0.20682822]		[0 1]
[0.33676958 0.66323036]		[0 1]
[0.7330658 0.2669342]		[0 1]
[0.37238935 0.6276107 ]		[1 0]
[0.87030673 0.12969323]		[0 1]
[0.15711501 0.84288496]		[0 1]
[0.28718072 0.7128192 ]		[0 1]
[0.9615464  0.03845353]		[0 1]
[0.02636558 0.97363436]		[0 1]
[0.6533413  0.34665877]		[0 1]
[0.72440606 0.27559394]		[1 0]
[0.24210447 0.7578956 ]		[0 1]
[0.4623478  0.53765213]		[1 0]
[0.35793373 0.64206624]		[0 1]
[0.37844175 0.62155825]		[1 0]
[0.74280655 0.2571935 ]		[1 0]
[0.15907913 0.84092087]		[0 1]
[0.77406293 0.2259371 ]		[1 0]
[0.03199381 0.9680062 ]		[0 1]
[0.5213317  0.47866827]		[1 0]
[0.6543216  0.34567836]		[1 0]
[0.60177416 0.39822584]		[1 0]
[0.5068618 0.4931382]		[1 0]
[0.34739274 0.6526072 ]		[0 1]
[0.2690504 0.7309495]		[1 0]
[0.6432311  0.35676894]		[0 1]
[0.92984396 0.07015601]		[1 0]
[0.6392678 0.3607322]		[0 1]
[0.2569756  0.74302447]		[0 1]
[0.39733127 0.6026687 ]		[0 1]
[0.34726083 0.65273917]		[0 1]
[0.5336017  0.46639827]		[0 1]
[0.19437334 0.8056267 ]		[0 1]
[0.9013115  0.09868848]		[1 0]
[0.766877   0.23312308]		[1 0]
[0.17227389 0.82772607]		[0 1]
[0.6424958 0.3575042]		[1 0]
[0.36832556 0.63167447]		[0 1]
[0.15112291 0.848877  ]		[0 1]
[0.82855046 0.17144947]		[1 0]
[0.7757521  0.22424783]		[0 1]
[0.73593557 0.26406443]		[1 0]
[0.80191696 0.19808298]		[1 0]
[0.7311851 0.2688149]		[1 0]
[0.5222847  0.47771525]		[1 0]
[0.78724825 0.21275172]		[1 0]
[0.8981176  0.10188241]		[1 0]
[0.21500602 0.78499395]		[0 1]
[0.35340205 0.64659786]		[1 0]
[0.19748197 0.80251807]		[0 1]
[0.6104218  0.38957825]		[1 0]
[0.9149779  0.08502208]		[1 0]
[0.86870563 0.13129443]		[1 0]
[0.07054963 0.92945033]		[0 1]
[0.76240927 0.2375907 ]		[1 0]
[0.24079713 0.7592029 ]		[0 1]
[0.13788524 0.8621148 ]		[0 1]
[0.12242309 0.8775769 ]		[1 0]
[0.49864537 0.50135463]		[1 0]
[0.13626862 0.8637313 ]		[0 1]
[0.31245354 0.6875465 ]		[0 1]
[0.41103554 0.58896446]		[0 1]
[0.37294877 0.6270513 ]		[0 1]
[0.959774   0.04022597]		[1 0]
[0.6153232 0.3846768]		[0 1]
[0.50389    0.49611002]		[1 0]
[0.7114253  0.28857464]		[1 0]
[0.58716744 0.4128325 ]		[0 1]
[0.8553672  0.14463283]		[1 0]
[0.62661153 0.3733885 ]		[1 0]
[0.21114916 0.7888508 ]		[0 1]
[0.05448879 0.9455113 ]		[0 1]
[0.43294188 0.56705815]		[0 1]
[0.89177984 0.10822018]		[0 1]
[0.0465333 0.9534667]		[0 1]
[0.88420755 0.11579239]		[1 0]
[0.75818133 0.24181864]		[1 0]
[0.8083769  0.19162305]		[1 0]
[0.9343275  0.06567246]		[1 0]
[0.20098111 0.7990189 ]		[1 0]
[0.9061614  0.09383857]		[0 1]
[0.6203402  0.37965974]		[0 1]
[0.21343356 0.7865664 ]		[0 1]
[0.33120158 0.6687983 ]		[0 1]
[0.62974244 0.3702576 ]		[0 1]
[0.47078717 0.52921283]		[1 0]
[0.86764944 0.1323506 ]		[1 0]
[0.9473487  0.05265125]		[1 0]
[0.79327244 0.20672755]		[1 0]
[0.27140382 0.7285962 ]		[1 0]
[0.66324234 0.33675763]		[1 0]
[0.8554073  0.14459276]		[0 1]
[0.9903312 0.0096689]		[0 1]
[0.08616838 0.91383165]		[0 1]
[0.02540675 0.9745933 ]		[0 1]
[0.98859763 0.01140236]		[1 0]
[0.01109061 0.9889094 ]		[0 1]
[0.18927372 0.81072634]		[0 1]
[0.29699656 0.7030034 ]		[0 1]
[0.22510289 0.7748971 ]		[0 1]
[0.3839731  0.61602694]		[0 1]
[0.51024956 0.48975042]		[0 1]
[0.76968956 0.23031038]		[1 0]
[0.13440329 0.8655968 ]		[0 1]
[0.05096782 0.9490321 ]		[0 1]
[0.49079865 0.50920135]		[0 1]
[0.27964216 0.7203579 ]		[1 0]
[0.93254095 0.06745903]		[1 0]
[0.07139619 0.92860377]		[0 1]
[0.8646396  0.13536042]		[1 0]
[0.78176063 0.21823941]		[1 0]
[0.42005566 0.5799444 ]		[0 1]
[0.36507088 0.6349292 ]		[0 1]
[0.30445763 0.69554234]		[1 0]
[0.41734868 0.5826514 ]		[0 1]
[0.2713519 0.7286481]		[0 1]
[0.23201637 0.7679836 ]		[0 1]
[0.44686857 0.5531314 ]		[0 1]
[0.25536677 0.7446332 ]		[0 1]
[0.8755949  0.12440512]		[1 0]
[0.01369995 0.98630005]		[0 1]
[0.65683943 0.3431606 ]		[1 0]
[0.17818059 0.82181937]		[0 1]
[0.50172377 0.49827617]		[1 0]
[0.5361836  0.46381643]		[1 0]
[0.42338458 0.5766154 ]		[0 1]
[0.10305426 0.8969458 ]		[0 1]
[0.23727395 0.76272607]		[0 1]
[0.96018785 0.03981221]		[1 0]
[0.5310027 0.4689972]		[1 0]
[0.7473681 0.2526319]		[0 1]
[0.6292462  0.37075385]		[1 0]
[0.8469456  0.15305446]		[1 0]
[0.77490723 0.22509278]		[1 0]
[0.40066543 0.5993346 ]		[0 1]
[0.4334058  0.56659424]		[0 1]
[0.95232123 0.04767881]		[1 0]
[0.22945793 0.7705421 ]		[0 1]
[0.51219356 0.48780638]		[1 0]
[0.26357114 0.73642886]		[1 0]
[0.2216783 0.7783217]		[0 1]
[0.44070482 0.5592952 ]		[1 0]
[0.9757759  0.02422412]		[1 0]
[0.30793464 0.6920653 ]		[1 0]
[0.0273609  0.97263914]		[0 1]
[0.83716005 0.16284002]		[1 0]
[0.0801257 0.9198743]		[0 1]
[0.07239562 0.9276043 ]		[0 1]
[0.3649828 0.6350172]		[1 0]
[0.97084606 0.02915394]		[1 0]
[0.53711045 0.46288958]		[0 1]
[0.3344043 0.6655957]		[1 0]
[0.3917899  0.60821015]		[0 1]
[0.9809038  0.01909624]		[1 0]
[0.47687083 0.5231292 ]		[1 0]
[0.5324732 0.4675268]		[0 1]
[0.81997985 0.1800201 ]		[1 0]
[0.5870189  0.41298103]		[1 0]
[0.5858169  0.41418302]		[0 1]
[0.70811224 0.2918877 ]		[1 0]
[0.23452272 0.76547724]		[1 0]
[0.25360334 0.74639666]		[0 1]
[0.7945251  0.20547491]		[1 0]
[0.1095112  0.89048874]		[0 1]
[0.35326204 0.646738  ]		[1 0]
[0.99139965 0.0086004 ]		[1 0]
[0.2326092 0.7673908]		[0 1]
[0.96576345 0.03423653]		[1 0]
[0.88500327 0.11499668]		[1 0]
[0.22724181 0.7727581 ]		[1 0]
[0.57989454 0.4201055 ]		[1 0]
[0.08890182 0.91109824]		[1 0]
[0.30670142 0.6932985 ]		[0 1]
[0.89190316 0.10809684]		[1 0]
[0.37061927 0.62938076]		[1 0]
[0.81767267 0.1823273 ]		[1 0]
[0.77125436 0.22874564]		[1 0]
[0.60363036 0.39636967]		[1 0]
[0.67722064 0.3227794 ]		[1 0]
[0.87547493 0.12452506]		[1 0]
[0.6785192 0.3214808]		[1 0]
[0.92554307 0.07445691]		[1 0]
[0.99397886 0.00602109]		[1 0]
[0.1208372 0.8791628]		[0 1]
[0.57886696 0.42113298]		[0 1]
[0.08123221 0.91876775]		[1 0]
[0.76646125 0.23353875]		[1 0]
[0.46297255 0.5370274 ]		[1 0]
[0.0948066 0.9051934]		[0 1]
[0.19799139 0.80200857]		[1 0]
[0.98197997 0.01802003]		[1 0]
[0.66669416 0.33330584]		[1 0]
[0.41309237 0.58690757]		[1 0]
[0.337364   0.66263604]		[0 1]
[0.12844133 0.8715586 ]		[0 1]
[0.4228702  0.57712984]		[0 1]
[0.0964893 0.9035107]		[0 1]
[0.57136554 0.42863443]		[1 0]
[0.05878206 0.94121796]		[0 1]
[0.48318702 0.51681304]		[0 1]
[0.97562885 0.0243712 ]		[0 1]
[0.6108095 0.3891905]		[1 0]
[0.4632489 0.5367511]		[0 1]
[0.5906253  0.40937477]		[0 1]
[0.00250762 0.99749243]		[0 1]
[0.7734472  0.22655283]		[1 0]
[0.25463718 0.7453628 ]		[0 1]
[0.63109857 0.36890146]		[1 0]
[0.886611   0.11338903]		[1 0]
[0.75363475 0.24636526]		[0 1]
[0.18008907 0.81991094]		[0 1]
[0.7054153  0.29458466]		[1 0]
[0.24268995 0.75731003]		[1 0]
[0.04784349 0.9521565 ]		[0 1]
[0.10235851 0.8976415 ]		[0 1]
[0.3107001 0.6892999]		[0 1]
[0.74180967 0.25819033]		[0 1]
[0.74616593 0.25383407]		[0 1]
[0.9970714  0.00292855]		[1 0]
[0.89123344 0.10876662]		[0 1]
[0.55126953 0.44873047]		[1 0]
[0.03932511 0.9606748 ]		[1 0]
[0.5593494 0.4406506]		[0 1]
[0.6398855  0.36011454]		[0 1]
[0.01526458 0.98473537]		[0 1]
[0.69253963 0.30746037]		[1 0]
[0.76109064 0.23890933]		[1 0]
[0.44434997 0.55565006]		[1 0]
[0.8793289  0.12067106]		[1 0]
[0.37810755 0.6218924 ]		[1 0]
[0.46295848 0.5370415 ]		[1 0]
[0.04772626 0.9522737 ]		[0 1]
[0.13132475 0.8686753 ]		[0 1]
[0.9237121 0.0762879]		[1 0]
[0.1062747 0.8937253]		[0 1]
[0.17824528 0.82175475]		[0 1]
[0.13190393 0.868096  ]		[1 0]
[0.9071128  0.09288721]		[1 0]
[0.5276477  0.47235233]		[1 0]
[0.16349924 0.83650076]		[0 1]
[0.26255986 0.73744005]		[0 1]
[0.01957718 0.9804228 ]		[0 1]
[0.6972637  0.30273628]		[1 0]
[0.71168196 0.28831804]		[1 0]
[0.6195238  0.38047612]		[1 0]
[0.07772236 0.9222777 ]		[0 1]
[0.38477013 0.61522985]		[0 1]
[0.0700668  0.92993313]		[0 1]
[0.04523569 0.9547643 ]		[0 1]
[0.87861305 0.121387  ]		[1 0]
[0.62757593 0.3724241 ]		[1 0]
[0.2244809  0.77551913]		[0 1]
[0.09302885 0.90697116]		[0 1]
[0.13695513 0.86304486]		[0 1]
[0.66987044 0.3301295 ]		[1 0]
[0.5308591  0.46914083]		[1 0]
[0.03385049 0.96614957]		[0 1]
[0.6661507  0.33384928]		[1 0]
[0.19424592 0.80575407]		[0 1]
[0.23138323 0.76861674]		[0 1]
[0.38083142 0.61916864]		[1 0]
[0.9827763  0.01722375]		[0 1]
[0.3066601  0.69333994]		[0 1]
[0.8722012  0.12779877]		[1 0]
[0.9589758 0.0410242]		[1 0]
[0.22945116 0.7705489 ]		[1 0]
[0.27320236 0.72679764]		[0 1]
[0.46653977 0.53346026]		[0 1]
[0.5134681 0.4865319]		[1 0]
[0.8199809  0.18001908]		[1 0]
[0.6316441  0.36835587]		[1 0]
[0.90861374 0.0913863 ]		[1 0]
[0.6140338  0.38596615]		[1 0]
[0.10453713 0.89546293]		[0 1]
[0.5093492  0.49065083]		[1 0]
[0.04257944 0.9574206 ]		[0 1]
[0.91354483 0.0864552 ]		[1 0]
[0.35077006 0.64922994]		[0 1]
[0.23707518 0.76292485]		[0 1]
[0.4696864 0.5303136]		[1 0]
[0.15313813 0.84686184]		[1 0]
[0.6289207  0.37107933]		[1 0]
[0.9610245  0.03897548]		[1 0]
[0.77330387 0.22669609]		[0 1]
[0.5436237  0.45637628]		[0 1]
[0.50279444 0.49720562]		[0 1]
[0.66446537 0.33553466]		[1 0]
[0.5578012  0.44219884]		[1 0]
[0.5619517  0.43804833]		[0 1]
[0.6978797 0.3021203]		[0 1]
[0.22957958 0.77042043]		[0 1]
[0.73389953 0.26610044]		[1 0]
[0.869822   0.13017796]		[1 0]
[0.84056497 0.15943508]		[1 0]
[0.80461526 0.19538471]		[1 0]
[0.7734892 0.2265108]		[0 1]
[0.19542694 0.80457306]		[0 1]
[0.3884176 0.6115824]		[0 1]
[0.07841808 0.9215819 ]		[0 1]
[0.14793238 0.8520676 ]		[1 0]
[0.2776001 0.7223999]		[0 1]
[0.8309818 0.1690183]		[0 1]
[0.43283468 0.5671654 ]		[1 0]
[0.07121195 0.928788  ]		[0 1]
[0.80706936 0.19293062]		[1 0]
[0.00828699 0.99171305]		[0 1]
[0.01341998 0.9865801 ]		[0 1]
[0.2250162  0.77498376]		[0 1]
[0.28636655 0.7136334 ]		[0 1]
[0.65358347 0.34641656]		[0 1]
[0.28658244 0.71341753]		[0 1]
[0.97081256 0.02918741]		[1 0]
[0.5482083  0.45179173]		[1 0]
[0.51718926 0.4828107 ]		[1 0]
[0.67347276 0.3265272 ]		[1 0]
[0.34409323 0.65590674]		[0 1]
[0.7637338  0.23626621]		[1 0]
[0.366688  0.6333119]		[0 1]
[0.1705037  0.82949626]		[0 1]
[0.9804097  0.01959031]		[1 0]
[0.6402519  0.35974813]		[1 0]
[0.2081019 0.7918981]		[0 1]
[0.983074   0.01692595]		[1 0]
[0.4796098  0.52039015]		[1 0]
[0.80921966 0.19078031]		[0 1]
[0.7600332  0.23996675]		[0 1]
[0.98495066 0.01504936]		[1 0]
[0.37919843 0.6208015 ]		[1 0]
[0.5997398  0.40026018]		[0 1]
[0.9599808  0.04001921]		[1 0]
[0.9016278  0.09837215]		[0 1]
[0.843705   0.15629499]		[1 0]
[0.14640167 0.85359836]		[1 0]
[0.07888377 0.9211162 ]		[0 1]
[0.74622345 0.2537766 ]		[0 1]
[0.01323152 0.98676854]		[0 1]
[0.4848765 0.5151235]		[1 0]
[0.23866524 0.7613348 ]		[1 0]
[0.8844077  0.11559226]		[1 0]
[0.79124904 0.20875095]		[1 0]
[0.37677905 0.62322086]		[0 1]
[0.83059317 0.16940686]		[1 0]
[0.48506728 0.5149327 ]		[1 0]
[0.22913995 0.77086   ]		[0 1]
[0.5134811  0.48651895]		[1 0]
[0.7768054  0.22319463]		[1 0]
[0.32404205 0.6759579 ]		[1 0]
[0.48634273 0.5136573 ]		[1 0]
[0.97514445 0.02485554]		[0 1]
[0.8266384  0.17336164]		[1 0]
[0.4222637 0.5777363]		[1 0]
[0.7899815  0.21001856]		[1 0]
[0.58148515 0.41851488]		[1 0]
[0.18938234 0.8106177 ]		[0 1]
[0.8868638 0.1131362]		[1 0]
[0.19487134 0.80512863]		[0 1]
[0.05807371 0.9419263 ]		[0 1]
[0.88417184 0.11582812]		[1 0]
[0.04431993 0.9556801 ]		[0 1]
[0.45935243 0.54064757]		[0 1]
[0.9456897  0.05431035]		[1 0]
[0.4671353  0.53286463]		[0 1]
[0.86749095 0.132509  ]		[1 0]
[0.5159981 0.4840019]		[0 1]
[0.67590225 0.32409772]		[1 0]
[0.66072166 0.3392783 ]		[0 1]
[0.9436932  0.05630679]		[1 0]
[0.37837377 0.62162626]		[0 1]
[0.5101251  0.48987496]		[0 1]
[0.9762066  0.02379341]		[1 0]
[0.02216039 0.9778396 ]		[0 1]
[0.5484965  0.45150355]		[0 1]
[0.5121522  0.48784786]		[1 0]
[0.28016308 0.7198369 ]		[0 1]
[0.22481224 0.7751878 ]		[0 1]
[0.8151937  0.18480633]		[1 0]
[0.9197192  0.08028075]		[1 0]
[0.38367915 0.6163209 ]		[1 0]
[0.52114105 0.47885904]		[0 1]
[0.1365796 0.8634204]		[0 1]
[0.547728   0.45227203]		[1 0]
[0.9107769  0.08922308]		[1 0]
[0.8867229  0.11327709]		[1 0]
[0.14895019 0.8510498 ]		[0 1]
[0.28592998 0.71407   ]		[0 1]
[0.91615075 0.0838492 ]		[1 0]
[0.578015 0.421985]		[1 0]
[0.1805815  0.81941843]		[0 1]
[0.6859017 0.3140983]		[1 0]
[0.46290597 0.53709406]		[1 0]
[0.16668949 0.83331054]		[1 0]
[0.52773875 0.47226125]		[1 0]
[0.30947268 0.6905273 ]		[0 1]
[0.68490857 0.3150914 ]		[1 0]
[0.66009533 0.33990467]		[1 0]
[0.8176587  0.18234129]		[0 1]
[0.50860816 0.4913918 ]		[0 1]
[0.9659452  0.03405482]		[1 0]
[0.29666075 0.7033393 ]		[0 1]
[0.4130406  0.58695936]		[0 1]
[0.29912186 0.7008781 ]		[1 0]
[0.24277098 0.75722903]		[0 1]
[0.7909979  0.20900209]		[1 0]
[0.41426882 0.58573115]		[1 0]
[0.26535884 0.73464113]		[0 1]
[0.04927619 0.9507238 ]		[0 1]
[0.5325057  0.46749434]		[1 0]
[0.5176733  0.48232672]		[1 0]
[0.158775   0.84122497]		[1 0]
[0.19875179 0.8012482 ]		[0 1]
[0.50599647 0.49400356]		[1 0]
[0.19812126 0.8018788 ]		[0 1]
[0.5437492 0.4562508]		[0 1]
[0.31700832 0.6829917 ]		[1 0]
[0.6515211  0.34847894]		[0 1]
[0.2720009 0.7279991]		[1 0]
[0.05088347 0.9491165 ]		[0 1]
[0.90952724 0.09047277]		[1 0]
[0.3392093 0.6607907]		[1 0]
[0.48993438 0.5100657 ]		[1 0]
[0.5737938 0.4262061]		[0 1]
[0.80648655 0.1935134 ]		[0 1]
[0.25772202 0.742278  ]		[0 1]
[0.7179435  0.28205657]		[1 0]
[0.0863237  0.91367626]		[0 1]
[0.8277143  0.17228572]		[1 0]
[0.37349316 0.6265068 ]		[0 1]
[0.20698139 0.79301864]		[1 0]
[0.76287633 0.23712368]		[1 0]
[0.5269972  0.47300276]		[1 0]
[0.05479695 0.94520307]		[0 1]
[0.4075825 0.5924175]		[0 1]
[0.3075624 0.6924376]		[1 0]
[0.4914367  0.50856334]		[1 0]
[0.8178058  0.18219422]		[1 0]
[0.40709564 0.59290427]		[0 1]
[0.7484014 0.2515986]		[1 0]
[0.03725406 0.96274596]		[0 1]
[0.39908367 0.6009163 ]		[0 1]
[0.63753176 0.3624682 ]		[0 1]
[0.74381804 0.25618196]		[1 0]
[0.816095   0.18390493]		[1 0]
[0.37353984 0.6264602 ]		[0 1]
[0.3762938  0.62370616]		[0 1]
[0.9824127  0.01758734]		[1 0]
[0.09561816 0.9043818 ]		[0 1]
[0.78339314 0.21660689]		[0 1]
[0.92213595 0.07786409]		[1 0]
[0.5122572  0.48774278]		[1 0]
[0.07591401 0.92408603]		[0 1]
[0.32910666 0.6708934 ]		[0 1]
[0.7121149  0.28788507]		[1 0]
[0.3786061  0.62139386]		[1 0]
[0.9906625  0.00933753]		[1 0]
[0.85185343 0.14814654]		[1 0]
[0.8143624  0.18563761]		[1 0]
[0.25255123 0.7474488 ]		[1 0]
[0.74409705 0.25590295]		[0 1]
[0.0596559  0.94034404]		[0 1]
[0.64285034 0.35714972]		[1 0]
[0.2660574 0.7339426]		[0 1]
[0.262996   0.73700404]		[0 1]
[0.67980134 0.32019866]		[0 1]
[0.42654198 0.573458  ]		[0 1]
[0.61784136 0.38215855]		[1 0]
[0.51262933 0.48737067]		[0 1]
[0.05513448 0.9448655 ]		[0 1]
[0.9941825  0.00581747]		[1 0]
[0.2828593  0.71714073]		[0 1]
[0.31457365 0.68542635]		[0 1]
[0.8615722  0.13842782]		[1 0]
[0.15853053 0.84146947]		[0 1]
[0.7802424  0.21975762]		[1 0]
[0.51150936 0.48849064]		[0 1]
[0.35632113 0.64367896]		[0 1]
[0.63289386 0.3671061 ]		[0 1]
[0.2089983  0.79100174]		[0 1]
[0.2118368 0.7881631]		[0 1]
[0.27036673 0.72963333]		[0 1]
[0.54159904 0.45840088]		[1 0]
[0.80709517 0.19290487]		[1 0]
[0.3999048 0.6000953]		[0 1]
[0.05985628 0.9401437 ]		[0 1]
[0.40850338 0.5914966 ]		[0 1]
[0.02750899 0.97249097]		[0 1]
[0.37642685 0.6235732 ]		[0 1]
[0.7551416  0.24485834]		[0 1]
[0.12931372 0.8706863 ]		[1 0]
[0.2049182  0.79508185]		[0 1]
[0.54967463 0.4503253 ]		[0 1]
[0.830536   0.16946398]		[1 0]
[0.24661662 0.7533834 ]		[0 1]
[0.99621385 0.00378612]		[1 0]
[0.56268656 0.4373134 ]		[0 1]
[0.21572232 0.7842777 ]		[0 1]
[0.99710983 0.00289022]		[1 0]
[0.52839935 0.47160062]		[0 1]
[0.35153106 0.648469  ]		[0 1]
[0.19972436 0.80027556]		[1 0]
[0.54495543 0.45504457]		[0 1]
[0.22242436 0.7775756 ]		[1 0]
[0.37065768 0.6293424 ]		[1 0]
[0.56466746 0.4353325 ]		[0 1]
[0.41859168 0.5814084 ]		[0 1]
[0.4918835  0.50811654]		[0 1]
[0.04281832 0.9571817 ]		[0 1]
[0.9824532  0.01754675]		[1 0]
[0.22421809 0.775782  ]		[0 1]
[0.83080333 0.16919668]		[0 1]
[0.59351337 0.40648666]		[1 0]
[0.617503   0.38249704]		[0 1]
[0.96823287 0.03176711]		[1 0]
[0.60954267 0.3904573 ]		[0 1]
[0.9381029  0.06189714]		[1 0]
[0.17800044 0.8219996 ]		[1 0]
[0.87682956 0.12317047]		[1 0]
[0.1288378 0.8711622]		[0 1]
[0.0271737 0.9728263]		[1 0]
[0.68680394 0.31319603]		[1 0]
[0.276152 0.723848]		[0 1]
[0.1541052  0.84589475]		[0 1]
[0.4589326  0.54106736]		[1 0]
[0.40374333 0.5962566 ]		[0 1]
[0.3957558 0.6042442]		[1 0]
[0.8675037  0.13249636]		[1 0]
[0.71033293 0.28966707]		[1 0]
[0.12538712 0.87461287]		[0 1]
[0.07743269 0.92256725]		[0 1]
[0.9113136  0.08868644]		[1 0]
[0.969321   0.03067891]		[1 0]
[0.25906786 0.74093217]		[0 1]
[0.2764568 0.7235432]		[1 0]
[0.4970799 0.5029201]		[0 1]
[0.41491446 0.58508545]		[1 0]
[0.25309986 0.74690014]		[0 1]
[0.53402615 0.46597382]		[0 1]
[0.63168883 0.36831117]		[1 0]
[0.32051244 0.6794875 ]		[0 1]
[0.82284576 0.17715429]		[1 0]
[0.8671094  0.13289058]		[0 1]
[0.03672832 0.9632717 ]		[0 1]
[0.4312474  0.56875265]		[1 0]
[0.687018   0.31298193]		[0 1]
[0.6437777 0.3562222]		[1 0]
[0.26467144 0.7353286 ]		[0 1]
[0.41910273 0.5808973 ]		[0 1]
[0.40592784 0.5940721 ]		[0 1]
[0.7622511 0.237749 ]		[0 1]
[0.11902262 0.88097745]		[1 0]
[0.32811022 0.6718897 ]		[0 1]
[0.82974404 0.17025594]		[0 1]
[0.42456082 0.57543916]		[0 1]
[0.98961496 0.01038499]		[1 0]
[0.45785126 0.54214877]		[0 1]
[0.91189533 0.0881047 ]		[1 0]
[0.38107255 0.6189274 ]		[1 0]
[0.97774005 0.02225991]		[0 1]
[0.42804214 0.5719579 ]		[0 1]
[0.4179857  0.58201426]		[1 0]
[0.58032763 0.41967234]		[0 1]
[0.87619174 0.1238083 ]		[1 0]
[0.06747402 0.93252593]		[0 1]
[0.8163133  0.18368663]		[1 0]
[0.75877833 0.24122165]		[1 0]
[0.7653402  0.23465975]		[1 0]
[0.66440076 0.33559933]		[0 1]
[0.5174175  0.48258248]		[0 1]
[0.19193603 0.8080639 ]		[0 1]
[0.895245   0.10475494]		[1 0]
[0.8883587  0.11164129]		[1 0]
[0.8253792  0.17462082]		[0 1]
[0.1620875  0.83791256]		[0 1]
[0.6155907  0.38440934]		[0 1]
[0.22742698 0.77257305]		[0 1]
[0.78153867 0.21846128]		[1 0]
[0.6968998 0.3031003]		[0 1]
[0.37782216 0.6221779 ]		[0 1]
[0.819096   0.18090405]		[0 1]
[0.12198157 0.8780184 ]		[0 1]
[0.74255973 0.2574403 ]		[1 0]
[0.38183403 0.61816597]		[0 1]
[0.43388808 0.5661119 ]		[0 1]
[0.62463295 0.37536708]		[1 0]
[0.6881127  0.31188738]		[1 0]
[0.6900684  0.30993155]		[1 0]
[0.87775236 0.12224768]		[1 0]
[0.9587053  0.04129472]		[1 0]
[0.3130491 0.6869508]		[0 1]
[0.303351   0.69664896]		[1 0]
[0.24407114 0.7559288 ]		[0 1]
[0.7806306  0.21936944]		[1 0]
[0.995182   0.00481804]		[1 0]
[0.69828945 0.30171052]		[1 0]
[0.3859468 0.6140532]		[0 1]
[0.70676345 0.29323652]		[1 0]
[0.49210587 0.50789416]		[0 1]
[0.48710695 0.51289314]		[0 1]
[0.09696864 0.9030314 ]		[0 1]
[0.70052123 0.29947877]		[1 0]
[0.08000565 0.91999435]		[0 1]
[0.38597065 0.6140293 ]		[0 1]
[0.16522746 0.8347726 ]		[1 0]
[0.67864585 0.32135418]		[0 1]
[0.85085815 0.14914186]		[0 1]
[0.6679103 0.3320897]		[1 0]
[0.26122934 0.73877066]		[1 0]
[0.2940003  0.70599973]		[0 1]
[0.98951703 0.01048301]		[1 0]
[0.8463915  0.15360858]		[1 0]
[0.38043016 0.6195699 ]		[0 1]
[0.7021663  0.29783368]		[1 0]
[0.473477   0.52652293]		[0 1]
[0.41768277 0.58231723]		[0 1]
[0.5478567 0.4521433]		[1 0]
[0.7053849 0.2946151]		[1 0]
[0.4439917 0.5560083]		[1 0]
[0.04734141 0.95265865]		[0 1]
[0.37092772 0.62907225]		[0 1]
[0.30184147 0.69815856]		[0 1]
[0.8768044 0.1231956]		[1 0]
[0.4056077  0.59439224]		[0 1]
[0.15813409 0.8418659 ]		[0 1]
[0.9844839  0.01551607]		[1 0]
[0.52429146 0.4757085 ]		[1 0]
[0.8984526  0.10154749]		[1 0]
[0.6166261 0.3833739]		[0 1]
[0.3815726 0.6184274]		[0 1]
[0.9345194  0.06548057]		[1 0]
[0.4362745  0.56372553]		[1 0]
[0.09906635 0.90093356]		[0 1]
[0.19645767 0.8035424 ]		[1 0]
[0.21730976 0.7826902 ]		[1 0]
[0.8392565  0.16074347]		[1 0]
[0.6367257 0.3632743]		[0 1]
[0.36027676 0.63972324]		[0 1]
[0.51060265 0.48939735]		[0 1]
[0.5859746 0.4140255]		[0 1]
[0.6707432  0.32925677]		[0 1]
[0.89192224 0.10807776]		[1 0]
[0.33299    0.66701007]		[0 1]
[0.37085143 0.6291486 ]		[1 0]
