PREDICTED		ACTUAL
[0.29288316 0.70711684]		[0 1]
[0.19798657 0.8020134 ]		[0 1]
[0.728392   0.27160797]		[1 0]
[0.8320677  0.16793232]		[0 1]
[0.6182658  0.38173422]		[1 0]
[0.718559 0.281441]		[1 0]
[0.61909306 0.38090694]		[1 0]
[0.80959666 0.19040336]		[1 0]
[0.727533 0.272467]		[1 0]
[0.73369694 0.26630303]		[1 0]
[0.40423432 0.5957657 ]		[0 1]
[0.5212331  0.47876698]		[1 0]
[0.27396047 0.7260395 ]		[0 1]
[0.6180556  0.38194442]		[1 0]
[0.84788907 0.152111  ]		[1 0]
[0.6741119  0.32588807]		[1 0]
[0.2636261 0.7363739]		[0 1]
[0.61320335 0.38679662]		[1 0]
[0.28180578 0.71819425]		[0 1]
[0.41567317 0.58432686]		[0 1]
[0.1936441 0.8063559]		[1 0]
[0.5996505  0.40034947]		[1 0]
[0.17574969 0.8242503 ]		[0 1]
[0.48921373 0.51078624]		[0 1]
[0.33365515 0.6663448 ]		[0 1]
[0.43039435 0.5696056 ]		[0 1]
[0.93358475 0.06641528]		[1 0]
[0.39306805 0.6069319 ]		[0 1]
[0.5225099 0.4774901]		[1 0]
[0.4233177  0.57668227]		[1 0]
[0.35276458 0.64723545]		[0 1]
[0.7285712  0.27142888]		[1 0]
[0.9120855  0.08791447]		[1 0]
[0.22011586 0.77988416]		[0 1]
[0.12096334 0.87903666]		[0 1]
[0.47530943 0.5246906 ]		[0 1]
[0.8106924  0.18930757]		[0 1]
[0.08112771 0.91887236]		[0 1]
[0.8998199  0.10018013]		[1 0]
[0.35726935 0.64273065]		[1 0]
[0.6952661  0.30473396]		[1 0]
[0.7080746 0.2919254]		[1 0]
[0.3379531 0.6620469]		[1 0]
[0.8172315  0.18276855]		[0 1]
[0.6212997 0.3787003]		[0 1]
[0.22216326 0.7778367 ]		[0 1]
[0.32110384 0.6788962 ]		[0 1]
[0.463752 0.536248]		[0 1]
[0.4276246 0.5723754]		[1 0]
[0.7858441  0.21415596]		[1 0]
[0.8371782  0.16282181]		[1 0]
[0.66449356 0.33550638]		[1 0]
[0.20322964 0.7967704 ]		[1 0]
[0.33464083 0.66535914]		[1 0]
[0.62839574 0.3716043 ]		[0 1]
[0.87530667 0.12469342]		[0 1]
[0.33135122 0.66864884]		[0 1]
[0.08561697 0.914383  ]		[0 1]
[0.8740301  0.12596987]		[1 0]
[0.05632395 0.94367605]		[0 1]
[0.11599514 0.8840049 ]		[0 1]
[0.38714015 0.61285985]		[0 1]
[0.46372968 0.5362704 ]		[0 1]
[0.6871696 0.3128304]		[0 1]
[0.5060625  0.49393743]		[0 1]
[0.69261926 0.3073808 ]		[1 0]
[0.31660303 0.683397  ]		[0 1]
[0.06924929 0.9307507 ]		[0 1]
[0.34825054 0.65174943]		[0 1]
[0.32301    0.67699003]		[1 0]
[0.9178539  0.08214617]		[1 0]
[0.35541537 0.64458466]		[0 1]
[0.75810325 0.24189673]		[1 0]
[0.68295336 0.3170467 ]		[1 0]
[0.5120109  0.48798916]		[0 1]
[0.7302831 0.2697169]		[0 1]
[0.24902278 0.7509772 ]		[1 0]
[0.48863992 0.5113601 ]		[0 1]
[0.3678773 0.6321227]		[0 1]
[0.22566624 0.7743338 ]		[0 1]
[0.6068775 0.3931225]		[0 1]
[0.58685786 0.41314223]		[0 1]
[0.36776727 0.6322327 ]		[1 0]
[0.06516736 0.9348326 ]		[0 1]
[0.45426068 0.5457393 ]		[1 0]
[0.35521933 0.64478064]		[0 1]
[0.2992521 0.7007479]		[1 0]
[0.56176144 0.4382386 ]		[1 0]
[0.5283122  0.47168776]		[0 1]
[0.18210907 0.8178909 ]		[0 1]
[0.3349972  0.66500276]		[0 1]
[0.80597514 0.19402482]		[1 0]
[0.50075704 0.49924296]		[1 0]
[0.4884811 0.5115189]		[0 1]
[0.669308   0.33069196]		[1 0]
[0.6889894 0.3110106]		[1 0]
[0.92407095 0.07592901]		[1 0]
[0.33768156 0.6623184 ]		[0 1]
[0.50365835 0.49634165]		[0 1]
[0.9252001 0.0747999]		[1 0]
[0.28464973 0.7153503 ]		[0 1]
[0.70052886 0.29947117]		[1 0]
[0.17060201 0.82939804]		[1 0]
[0.24865124 0.7513488 ]		[0 1]
[0.5389177  0.46108222]		[1 0]
[0.93495554 0.06504448]		[1 0]
[0.4017724  0.59822756]		[1 0]
[0.10392177 0.8960783 ]		[0 1]
[0.77701414 0.22298588]		[1 0]
[0.43841153 0.5615884 ]		[0 1]
[0.14789873 0.85210127]		[0 1]
[0.33395204 0.666048  ]		[1 0]
[0.93342924 0.06657076]		[1 0]
[0.5935521 0.4064479]		[0 1]
[0.29427442 0.70572555]		[1 0]
[0.4719108  0.52808917]		[0 1]
[0.93547547 0.06452448]		[1 0]
[0.4461006 0.5538994]		[1 0]
[0.47634968 0.52365035]		[0 1]
[0.8674495  0.13255045]		[1 0]
[0.61167914 0.3883209 ]		[1 0]
[0.6947224 0.3052776]		[0 1]
[0.80384177 0.19615825]		[1 0]
[0.45269102 0.54730904]		[1 0]
[0.31616592 0.6838341 ]		[0 1]
[0.549433 0.450567]		[1 0]
[0.15676425 0.84323573]		[0 1]
[0.35726568 0.64273435]		[1 0]
[0.9321701  0.06782985]		[1 0]
[0.15133351 0.8486665 ]		[0 1]
[0.9372095  0.06279053]		[1 0]
[0.8737916  0.12620844]		[1 0]
[0.48886713 0.5111329 ]		[1 0]
[0.5781762  0.42182383]		[1 0]
[0.16528866 0.8347114 ]		[1 0]
[0.40600792 0.59399205]		[0 1]
[0.7282161  0.27178392]		[1 0]
[0.43314785 0.56685215]		[1 0]
[0.47440717 0.52559286]		[1 0]
[0.81149036 0.18850961]		[1 0]
[0.4472691  0.55273086]		[1 0]
[0.8115901 0.1884099]		[1 0]
[0.7527918  0.24720815]		[1 0]
[0.75001174 0.24998832]		[1 0]
[0.56335074 0.4366493 ]		[1 0]
[0.93775314 0.06224683]		[1 0]
[0.15162146 0.8483786 ]		[0 1]
[0.5296199  0.47038007]		[0 1]
[0.35801783 0.6419822 ]		[1 0]
[0.61370337 0.38629666]		[1 0]
[0.521654 0.478346]		[1 0]
[0.14428242 0.8557176 ]		[0 1]
[0.35721612 0.6427839 ]		[1 0]
[0.9152039  0.08479608]		[1 0]
[0.7278395  0.27216047]		[1 0]
[0.70353043 0.29646954]		[1 0]
[0.4615644 0.5384356]		[0 1]
[0.47586393 0.524136  ]		[0 1]
[0.3940005  0.60599947]		[0 1]
[0.15366003 0.84634   ]		[0 1]
[0.64312816 0.35687184]		[1 0]
[0.32481995 0.6751801 ]		[0 1]
[0.32997942 0.6700206 ]		[0 1]
[0.8143287 0.1856713]		[0 1]
[0.56400967 0.43599033]		[1 0]
[0.43694168 0.5630584 ]		[0 1]
[0.41759485 0.5824052 ]		[0 1]
[0.05617283 0.9438271 ]		[0 1]
[0.4146875 0.5853125]		[1 0]
[0.33536136 0.66463864]		[0 1]
[0.552352 0.447648]		[1 0]
[0.8427639  0.15723613]		[1 0]
[0.74525344 0.25474653]		[0 1]
[0.25526246 0.74473757]		[0 1]
[0.7057297  0.29427025]		[1 0]
[0.4505291 0.5494709]		[1 0]
[0.06262817 0.93737185]		[0 1]
[0.30541387 0.6945861 ]		[0 1]
[0.11490587 0.8850941 ]		[0 1]
[0.6265815  0.37341845]		[0 1]
[0.6591941 0.3408059]		[0 1]
[0.93354034 0.06645966]		[1 0]
[0.6206055  0.37939447]		[0 1]
[0.43303847 0.5669615 ]		[1 0]
[0.12816234 0.87183774]		[1 0]
[0.66458315 0.3354168 ]		[0 1]
[0.4699438 0.5300562]		[0 1]
[0.08651348 0.91348654]		[0 1]
[0.8604043  0.13959575]		[1 0]
[0.7620593 0.2379408]		[1 0]
[0.31673577 0.68326426]		[1 0]
[0.7717694 0.2282306]		[1 0]
[0.39504546 0.6049546 ]		[1 0]
[0.6236019  0.37639812]		[1 0]
[0.08891628 0.9110837 ]		[0 1]
[0.19779707 0.80220294]		[0 1]
[0.69008327 0.30991676]		[1 0]
[0.15984873 0.84015125]		[0 1]
[0.20567451 0.79432553]		[0 1]
[0.10891327 0.8910867 ]		[1 0]
[0.918298   0.08170203]		[1 0]
[0.41018376 0.5898163 ]		[1 0]
[0.3540187 0.6459814]		[0 1]
[0.19917417 0.80082583]		[0 1]
[0.23199306 0.7680069 ]		[0 1]
[0.80560493 0.19439502]		[1 0]
[0.8683392  0.13166083]		[1 0]
[0.870482   0.12951802]		[1 0]
[0.21642293 0.7835771 ]		[0 1]
[0.6296219  0.37037802]		[0 1]
[0.21600348 0.78399646]		[0 1]
[0.08506385 0.91493607]		[0 1]
[0.9161752  0.08382478]		[1 0]
[0.7070931  0.29290688]		[1 0]
[0.53826404 0.46173593]		[0 1]
[0.21096842 0.78903157]		[0 1]
[0.64378047 0.35621956]		[0 1]
[0.57638663 0.4236134 ]		[1 0]
[0.5262685 0.4737315]		[1 0]
[0.2892743 0.7107257]		[0 1]
[0.44208333 0.5579167 ]		[1 0]
[0.2461981 0.7538019]		[0 1]
[0.19536914 0.8046308 ]		[0 1]
[0.6535677  0.34643227]		[1 0]
[0.92963934 0.07036064]		[0 1]
[0.36278552 0.63721454]		[0 1]
[0.9299652  0.07003476]		[1 0]
[0.90469795 0.09530203]		[1 0]
[0.4222955 0.5777045]		[1 0]
[0.34346977 0.65653026]		[0 1]
[0.6009694  0.39903066]		[0 1]
[0.50090027 0.4990997 ]		[1 0]
[0.7320371 0.2679629]		[1 0]
[0.25539577 0.7446042 ]		[1 0]
[0.9249658 0.0750342]		[1 0]
[0.43912414 0.5608759 ]		[1 0]
[0.12432153 0.87567854]		[0 1]
[0.82825744 0.1717425 ]		[1 0]
[0.07522123 0.92477876]		[0 1]
[0.8596861  0.14031391]		[1 0]
[0.35281864 0.64718133]		[0 1]
[0.22846742 0.77153254]		[0 1]
[0.62343794 0.37656212]		[1 0]
[0.16989647 0.8301035 ]		[1 0]
[0.37860465 0.62139535]		[1 0]
[0.5965221 0.4034779]		[1 0]
[0.8615145  0.13848546]		[0 1]
[0.63340604 0.36659393]		[0 1]
[0.55858296 0.44141704]		[0 1]
[0.54290926 0.45709074]		[1 0]
[0.3931522  0.60684776]		[1 0]
[0.7257038  0.27429622]		[0 1]
[0.6948013  0.30519873]		[0 1]
[0.2850539 0.7149461]		[0 1]
[0.75140303 0.24859692]		[1 0]
[0.74914247 0.25085756]		[1 0]
[0.6993199  0.30068013]		[1 0]
[0.6281971 0.3718029]		[1 0]
[0.8280552  0.17194487]		[0 1]
[0.3751193  0.62488073]		[0 1]
[0.4146835  0.58531654]		[0 1]
[0.09752735 0.9024727 ]		[0 1]
[0.12761772 0.8723823 ]		[1 0]
[0.25740486 0.7425951 ]		[0 1]
[0.6082743 0.3917257]		[0 1]
[0.75428766 0.24571235]		[1 0]
[0.07672678 0.92327315]		[0 1]
[0.8993686  0.10063136]		[1 0]
[0.05661815 0.94338185]		[0 1]
[0.07565526 0.9243448 ]		[0 1]
[0.2554055 0.7445945]		[0 1]
[0.32595012 0.67404985]		[0 1]
[0.69927764 0.30072233]		[0 1]
[0.32606006 0.67393994]		[0 1]
[0.9156158  0.08438423]		[1 0]
[0.7413348  0.25866514]		[1 0]
[0.3865822 0.6134178]		[1 0]
[0.5715797 0.4284203]		[1 0]
[0.4125746 0.5874255]		[0 1]
[0.75443023 0.2455697 ]		[1 0]
[0.29400244 0.7059976 ]		[0 1]
[0.45312577 0.5468742 ]		[0 1]
[0.91857696 0.08142312]		[1 0]
[0.5743005  0.42569947]		[1 0]
[0.4501148 0.5498852]		[0 1]
[0.77621484 0.22378515]		[1 0]
[0.7114471  0.28855294]		[1 0]
[0.50405496 0.495945  ]		[0 1]
[0.7205982 0.2794018]		[0 1]
[0.91537106 0.0846289 ]		[1 0]
[0.6656351 0.3343649]		[1 0]
[0.5312509 0.4687491]		[0 1]
[0.84165865 0.15834136]		[1 0]
[0.75126046 0.24873957]		[0 1]
[0.7961407  0.20385933]		[1 0]
[0.25560695 0.744393  ]		[1 0]
[0.39450464 0.6054954 ]		[0 1]
[0.6920517  0.30794832]		[0 1]
[0.07557839 0.92442155]		[0 1]
[0.53505284 0.46494716]		[1 0]
[0.33242202 0.66757804]		[1 0]
[0.9117772  0.08822282]		[1 0]
[0.5553602 0.4446398]		[1 0]
[0.41970184 0.5802982 ]		[0 1]
[0.8214359  0.17856406]		[1 0]
[0.43013656 0.5698634 ]		[1 0]
[0.63176256 0.3682374 ]		[0 1]
[0.6617132  0.33828685]		[1 0]
[0.7208503  0.27914974]		[1 0]
[0.28666347 0.7133365 ]		[1 0]
[0.5680165  0.43198347]		[1 0]
[0.9323935  0.06760649]		[0 1]
[0.7340905  0.26590946]		[1 0]
[0.2848195 0.7151805]		[1 0]
[0.7026216  0.29737842]		[1 0]
[0.49710852 0.5028914 ]		[1 0]
[0.26324335 0.7367566 ]		[0 1]
[0.6531262  0.34687382]		[1 0]
[0.33106723 0.66893274]		[0 1]
[0.6014326  0.39856735]		[0 1]
[0.71491915 0.28508088]		[1 0]
[0.19325072 0.8067493 ]		[0 1]
[0.4026737 0.5973263]		[0 1]
[0.7871284  0.21287164]		[1 0]
[0.60898453 0.39101544]		[0 1]
[0.76168436 0.2383157 ]		[1 0]
[0.65134513 0.3486549 ]		[0 1]
[0.49678627 0.5032137 ]		[1 0]
[0.5541562  0.44584385]		[0 1]
[0.9194274  0.08057262]		[1 0]
[0.5453562  0.45464376]		[0 1]
[0.5068     0.49320006]		[0 1]
[0.8997061  0.10029385]		[1 0]
[0.10911384 0.8908861 ]		[0 1]
[0.44300023 0.55699974]		[0 1]
[0.69736165 0.3026383 ]		[1 0]
[0.2845355 0.7154645]		[0 1]
[0.33046392 0.66953605]		[0 1]
[0.7943977  0.20560227]		[1 0]
[0.9292617  0.07073827]		[1 0]
[0.24939698 0.750603  ]		[1 0]
[0.78481644 0.21518359]		[0 1]
[0.09203119 0.9079689 ]		[0 1]
[0.45717955 0.54282045]		[1 0]
[0.88836807 0.11163196]		[1 0]
[0.73450357 0.2654964 ]		[1 0]
[0.4076132 0.5923868]		[0 1]
[0.36941245 0.6305876 ]		[0 1]
[0.93536514 0.06463486]		[1 0]
[0.50857943 0.4914206 ]		[1 0]
[0.18799856 0.8120014 ]		[0 1]
[0.6272245  0.37277547]		[1 0]
[0.44866785 0.5513322 ]		[1 0]
[0.4433941 0.5566059]		[1 0]
[0.33698648 0.6630136 ]		[1 0]
[0.3887618  0.61123824]		[0 1]
[0.4145269  0.58547306]		[1 0]
[0.7276147 0.2723853]		[1 0]
[0.47447473 0.5255253 ]		[0 1]
[0.59480363 0.40519637]		[0 1]
[0.9351989  0.06480113]		[1 0]
[0.6510284  0.34897158]		[0 1]
[0.19173172 0.8082683 ]		[0 1]
[0.42195517 0.5780449 ]		[1 0]
[0.20661803 0.793382  ]		[0 1]
[0.61362803 0.38637194]		[1 0]
[0.41886637 0.5811336 ]		[1 0]
[0.1893032 0.8106968]		[0 1]
[0.06015754 0.93984246]		[0 1]
[0.5507825 0.4492175]		[1 0]
[0.5602076 0.4397924]		[1 0]
[0.33791634 0.6620837 ]		[1 0]
[0.1939044 0.8060956]		[0 1]
[0.6239882  0.37601182]		[1 0]
[0.18312614 0.8168739 ]		[0 1]
[0.63237125 0.36762878]		[0 1]
[0.25642812 0.74357194]		[1 0]
[0.7304956  0.26950443]		[0 1]
[0.27441964 0.72558033]		[1 0]
[0.12855029 0.8714497 ]		[0 1]
[0.7364742  0.26352572]		[1 0]
[0.41579708 0.5842029 ]		[1 0]
[0.36573005 0.63426995]		[1 0]
[0.46751258 0.53248745]		[0 1]
[0.7161668  0.28383315]		[0 1]
[0.54383177 0.4561682 ]		[0 1]
[0.50880104 0.49119896]		[1 0]
[0.36541617 0.63458383]		[0 1]
[0.77519125 0.22480875]		[1 0]
[0.42207932 0.5779207 ]		[0 1]
[0.42257047 0.57742953]		[1 0]
[0.8056793  0.19432071]		[1 0]
[0.60676974 0.39323026]		[1 0]
[0.10641188 0.8935882 ]		[0 1]
[0.39516607 0.60483396]		[0 1]
[0.3504797 0.6495203]		[1 0]
[0.82847905 0.17152095]		[1 0]
[0.42602655 0.5739734 ]		[1 0]
[0.41432765 0.5856724 ]		[0 1]
[0.43915492 0.56084514]		[1 0]
[0.08960087 0.91039914]		[0 1]
[0.4791835 0.5208165]		[0 1]
[0.43298575 0.5670142 ]		[0 1]
[0.39348307 0.6065169 ]		[1 0]
[0.8702094  0.12979063]		[1 0]
[0.50215447 0.49784556]		[0 1]
[0.34156722 0.65843284]		[0 1]
[0.934833   0.06516704]		[1 0]
[0.34050292 0.6594971 ]		[0 1]
[0.59002197 0.4099781 ]		[0 1]
[0.93437225 0.06562773]		[1 0]
[0.66715103 0.332849  ]		[1 0]
[0.12374297 0.876257  ]		[0 1]
[0.31980383 0.68019617]		[0 1]
[0.41061744 0.5893826 ]		[1 0]
[0.5556289 0.4443712]		[1 0]
[0.8580205  0.14197952]		[1 0]
[0.75147223 0.24852778]		[1 0]
[0.60603595 0.393964  ]		[1 0]
[0.25375435 0.7462457 ]		[1 0]
[0.4052246 0.5947753]		[0 1]
[0.10569534 0.89430463]		[0 1]
[0.3296234  0.67037666]		[1 0]
[0.303781 0.696219]		[0 1]
[0.38717794 0.61282206]		[0 1]
[0.5442214 0.4557786]		[0 1]
[0.3606873 0.6393126]		[0 1]
[0.4570937  0.54290634]		[1 0]
[0.5735356 0.4264644]		[0 1]
[0.07241305 0.9275869 ]		[0 1]
[0.93739635 0.06260362]		[1 0]
[0.16714601 0.83285403]		[0 1]
[0.4404779 0.5595221]		[0 1]
[0.8049617  0.19503835]		[1 0]
[0.32063356 0.6793664 ]		[0 1]
[0.7310382  0.26896173]		[1 0]
[0.37264925 0.62735075]		[0 1]
[0.5210121  0.47898787]		[0 1]
[0.6448927  0.35510737]		[0 1]
[0.2476776 0.7523224]		[0 1]
[0.30997053 0.69002944]		[0 1]
[0.3279252 0.6720748]		[0 1]
[0.58142275 0.41857728]		[1 0]
[0.73262864 0.2673714 ]		[1 0]
[0.7236175  0.27638248]		[0 1]
[0.18835956 0.8116404 ]		[0 1]
[0.43044657 0.5695535 ]		[0 1]
[0.10324648 0.8967535 ]		[0 1]
[0.5027576  0.49724242]		[0 1]
[0.7488574  0.25114262]		[0 1]
[0.4010274 0.5989726]		[1 0]
[0.26169905 0.738301  ]		[0 1]
[0.8296087  0.17039134]		[0 1]
[0.7148334  0.28516662]		[1 0]
[0.20656636 0.7934336 ]		[0 1]
[0.938602   0.06139804]		[1 0]
[0.510228   0.48977205]		[0 1]
[0.4002972 0.5997028]		[0 1]
[0.929996 0.070004]		[1 0]
[0.45743656 0.54256344]		[0 1]
[0.27075022 0.72924984]		[0 1]
[0.25158092 0.74841905]		[1 0]
[0.5491982  0.45080185]		[0 1]
[0.2194119 0.7805881]		[1 0]
[0.46216232 0.5378377 ]		[1 0]
[0.42844978 0.5715502 ]		[0 1]
[0.6726913  0.32730877]		[0 1]
[0.46837807 0.53162193]		[0 1]
[0.15012857 0.8498714 ]		[0 1]
[0.88509506 0.1149049 ]		[1 0]
[0.4119047 0.5880953]		[0 1]
[0.7657634  0.23423663]		[0 1]
[0.3611419 0.6388581]		[1 0]
[0.589029 0.410971]		[0 1]
[0.9273935  0.07260649]		[1 0]
[0.6648717  0.33512822]		[0 1]
[0.91943693 0.08056305]		[1 0]
[0.20284769 0.79715234]		[1 0]
[0.77331555 0.22668444]		[1 0]
[0.37833735 0.6216626 ]		[0 1]
[0.05657242 0.94342756]		[1 0]
[0.6014426  0.39855748]		[1 0]
[0.21132441 0.78867555]		[0 1]
[0.4421932  0.55780685]		[0 1]
[0.7118352 0.2881648]		[1 0]
[0.5313482 0.4686517]		[0 1]
[0.3600729 0.639927 ]		[1 0]
[0.6386027  0.36139733]		[1 0]
[0.6524423  0.34755778]		[1 0]
[0.37687537 0.62312466]		[0 1]
[0.32378253 0.6762175 ]		[0 1]
[0.814036   0.18596397]		[1 0]
[0.74942255 0.25057748]		[1 0]
[0.62633944 0.37366056]		[0 1]
[0.4844701  0.51552993]		[1 0]
[0.32756135 0.6724387 ]		[0 1]
[0.3181023  0.68189764]		[1 0]
[0.25966805 0.74033195]		[0 1]
[0.58690685 0.41309318]		[0 1]
[0.7823178 0.2176822]		[1 0]
[0.44387338 0.55612665]		[0 1]
[0.6657753  0.33422473]		[1 0]
[0.5970891  0.40291092]		[0 1]
[0.10006119 0.8999388 ]		[0 1]
[0.37562895 0.62437105]		[1 0]
[0.7359031  0.26409692]		[0 1]
[0.59501433 0.40498564]		[1 0]
[0.33856028 0.66143966]		[0 1]
[0.61576235 0.38423765]		[0 1]
[0.6212738  0.37872618]		[0 1]
[0.814452 0.185548]		[0 1]
[0.14922418 0.85077584]		[1 0]
[0.7315439  0.26845607]		[0 1]
[0.531712 0.468288]		[0 1]
[0.6307665  0.36923352]		[0 1]
[0.9358373  0.06416264]		[1 0]
[0.42278343 0.57721657]		[0 1]
[0.76766735 0.23233263]		[1 0]
[0.3628824 0.6371176]		[1 0]
[0.7600752  0.23992476]		[0 1]
[0.40876588 0.5912341 ]		[0 1]
[0.34749442 0.6525056 ]		[1 0]
[0.4428887 0.5571113]		[0 1]
[0.75689226 0.24310774]		[1 0]
[0.1800082 0.8199918]		[0 1]
[0.47288853 0.5271114 ]		[1 0]
[0.63216877 0.36783123]		[1 0]
[0.6784055  0.32159442]		[1 0]
[0.5159562 0.4840438]		[0 1]
[0.3735683 0.6264317]		[0 1]
[0.26596674 0.7340332 ]		[0 1]
[0.8185332  0.18146682]		[1 0]
[0.6084435  0.39155656]		[1 0]
[0.6843198  0.31568027]		[0 1]
[0.16700538 0.8329946 ]		[0 1]
[0.51063645 0.48936355]		[0 1]
[0.5162871  0.48371294]		[0 1]
[0.6360281  0.36397183]		[1 0]
[0.7951461  0.20485386]		[0 1]
[0.40229097 0.5977091 ]		[0 1]
[0.69410354 0.30589643]		[0 1]
[0.13111448 0.86888546]		[0 1]
[0.7007136  0.29928643]		[1 0]
[0.3821106 0.6178894]		[0 1]
[0.47919878 0.5208012 ]		[0 1]
[0.7958356  0.20416439]		[1 0]
[0.5707551 0.4292449]		[1 0]
[0.6569229  0.34307712]		[1 0]
[0.8315115  0.16848855]		[1 0]
[0.92360723 0.07639283]		[1 0]
[0.3100379 0.6899621]		[0 1]
[0.31672555 0.6832745 ]		[1 0]
[0.43871525 0.5612848 ]		[0 1]
[0.6368835  0.36311647]		[1 0]
[0.865099   0.13490103]		[1 0]
[0.65853876 0.34146124]		[1 0]
[0.32612854 0.67387146]		[0 1]
[0.8660789  0.13392112]		[1 0]
[0.57675105 0.42324898]		[0 1]
[0.4957101  0.50428987]		[0 1]
[0.36529648 0.63470346]		[0 1]
[0.70912194 0.29087797]		[1 0]
[0.26916102 0.730839  ]		[0 1]
[0.53085685 0.46914324]		[0 1]
[0.17588925 0.8241108 ]		[1 0]
[0.7655029  0.23449701]		[0 1]
[0.55765784 0.4423422 ]		[0 1]
[0.7191554  0.28084466]		[1 0]
[0.5077879  0.49221212]		[1 0]
[0.51117665 0.48882332]		[0 1]
[0.89151305 0.10848694]		[1 0]
[0.83223933 0.16776066]		[1 0]
[0.3424326 0.6575674]		[0 1]
[0.6140048  0.38599524]		[1 0]
[0.725263   0.27473694]		[0 1]
[0.45094243 0.54905754]		[0 1]
[0.70155394 0.29844603]		[1 0]
[0.5853314  0.41466856]		[1 0]
[0.47065854 0.5293414 ]		[1 0]
[0.1791434  0.82085663]		[0 1]
[0.5547997  0.44520026]		[0 1]
[0.3217372 0.6782628]		[0 1]
[0.8851174 0.1148826]		[1 0]
[0.6206373  0.37936276]		[0 1]
[0.19831452 0.80168545]		[0 1]
[0.8157766  0.18422343]		[1 0]
[0.7446635  0.25533652]		[1 0]
[0.8377111  0.16228887]		[1 0]
[0.570854   0.42914602]		[0 1]
[0.47528952 0.52471054]		[0 1]
[0.83340424 0.16659574]		[1 0]
[0.6684989 0.3315011]		[1 0]
[0.12298333 0.87701666]		[0 1]
[0.2415166 0.7584834]		[1 0]
[0.3084275 0.6915725]		[1 0]
[0.7299174  0.27008253]		[1 0]
[0.48829776 0.5117022 ]		[0 1]
[0.4422992 0.5577008]		[0 1]
[0.6241515  0.37584853]		[0 1]
[0.4830643  0.51693577]		[0 1]
[0.89407825 0.1059217 ]		[0 1]
[0.75186765 0.24813232]		[1 0]
[0.4902404 0.5097596]		[0 1]
[0.2699795 0.7300205]		[1 0]
[0.76167023 0.2383298 ]		[1 0]
[0.6960086  0.30399138]		[1 0]
[0.46602884 0.5339712 ]		[1 0]
[0.6944235  0.30557647]		[1 0]
[0.71346974 0.28653017]		[1 0]
[0.43447745 0.5655226 ]		[0 1]
[0.8816721  0.11832793]		[1 0]
[0.09809645 0.90190357]		[0 1]
[0.53141946 0.46858054]		[0 1]
[0.9103375  0.08966249]		[1 0]
[0.71896744 0.28103253]		[1 0]
[0.5453677  0.45463237]		[1 0]
[0.8195709  0.18042913]		[1 0]
[0.4873593  0.51264066]		[0 1]
[0.86791897 0.13208102]		[1 0]
[0.6513632 0.3486368]		[0 1]
[0.53399056 0.46600947]		[1 0]
[0.9186706  0.08132942]		[1 0]
[0.1807817  0.81921834]		[0 1]
[0.1964257  0.80357426]		[1 0]
[0.78890586 0.21109419]		[1 0]
[0.9065294  0.09347059]		[1 0]
[0.23834129 0.7616588 ]		[0 1]
[0.54138374 0.4586163 ]		[1 0]
[0.53983784 0.4601622 ]		[1 0]
[0.4472877 0.5527123]		[0 1]
[0.23025332 0.76974666]		[0 1]
[0.7301294  0.26987055]		[1 0]
[0.93915534 0.06084461]		[1 0]
[0.23570411 0.76429594]		[0 1]
[0.14135787 0.8586421 ]		[0 1]
[0.4854064 0.5145936]		[0 1]
[0.7291237  0.27087626]		[0 1]
[0.64793104 0.35206896]		[0 1]
[0.204877 0.795123]		[1 0]
[0.9204334  0.07956667]		[1 0]
[0.4167574 0.5832426]		[0 1]
[0.05487522 0.94512475]		[1 0]
[0.29465833 0.7053417 ]		[0 1]
[0.5066327  0.49336734]		[1 0]
[0.6562756  0.34372446]		[1 0]
[0.51688874 0.48311126]		[1 0]
[0.44452068 0.5554793 ]		[0 1]
[0.8068802  0.19311984]		[0 1]
[0.9259241 0.0740758]		[1 0]
[0.2103425 0.7896575]		[0 1]
[0.88624066 0.11375933]		[1 0]
[0.6720214 0.3279786]		[1 0]
[0.672116   0.32788408]		[1 0]
[0.4793306 0.5206694]		[1 0]
[0.20911786 0.7908822 ]		[0 1]
[0.35538873 0.64461124]		[0 1]
[0.473059   0.52694094]		[0 1]
[0.14291005 0.8570899 ]		[0 1]
[0.06620519 0.93379474]		[0 1]
[0.14161271 0.8583873 ]		[0 1]
[0.783      0.21699993]		[1 0]
[0.92899364 0.07100642]		[1 0]
[0.18605335 0.8139466 ]		[0 1]
[0.1870496 0.8129504]		[0 1]
[0.34737054 0.65262944]		[0 1]
[0.1290639 0.8709361]		[0 1]
[0.82142746 0.17857252]		[0 1]
[0.18651408 0.8134859 ]		[0 1]
[0.92824537 0.07175462]		[1 0]
[0.74702 0.25298]		[1 0]
[0.12552834 0.87447166]		[1 0]
[0.34511065 0.65488935]		[1 0]
[0.5661347 0.4338653]		[0 1]
[0.875927   0.12407302]		[1 0]
[0.8790825  0.12091747]		[1 0]
[0.69787985 0.30212018]		[0 1]
[0.83016104 0.1698389 ]		[0 1]
[0.77234924 0.22765075]		[0 1]
[0.07116843 0.92883164]		[0 1]
[0.36218423 0.6378158 ]		[0 1]
[0.38335168 0.6166483 ]		[0 1]
[0.83203727 0.16796269]		[1 0]
[0.17389658 0.82610345]		[0 1]
[0.08149123 0.9185087 ]		[0 1]
[0.72509545 0.27490455]		[0 1]
