PREDICTED		ACTUAL
[0.9296355  0.07036451]		[1 0]
[0.39393806 0.60606194]		[0 1]
[0.8391169  0.16088304]		[1 0]
[0.53694427 0.46305573]		[0 1]
[0.38063663 0.61936337]		[1 0]
[0.02987234 0.9701277 ]		[0 1]
[0.09274711 0.9072529 ]		[0 1]
[0.2186607 0.7813393]		[0 1]
[0.8575662  0.14243382]		[1 0]
[0.94117457 0.05882549]		[1 0]
[0.11718706 0.882813  ]		[0 1]
[0.68903005 0.31096995]		[0 1]
[0.6456502  0.35434973]		[1 0]
[0.6742215 0.3257785]		[1 0]
[0.47979695 0.5202031 ]		[1 0]
[0.42297158 0.57702845]		[0 1]
[0.6603788  0.33962116]		[1 0]
[0.9234452  0.07655472]		[1 0]
[0.26525384 0.7347461 ]		[0 1]
[0.36281165 0.6371884 ]		[0 1]
[0.89419204 0.10580789]		[1 0]
[0.3380129 0.6619871]		[1 0]
[0.8497395  0.15026054]		[1 0]
[0.36750636 0.6324937 ]		[1 0]
[0.8693195  0.13068052]		[1 0]
[0.5235008  0.47649923]		[0 1]
[0.38019457 0.61980546]		[0 1]
[0.55858207 0.4414179 ]		[0 1]
[0.28543064 0.71456933]		[0 1]
[0.5323101  0.46768984]		[1 0]
[0.5174295  0.48257053]		[0 1]
[0.90639955 0.09360051]		[1 0]
[0.08633239 0.9136676 ]		[0 1]
[0.25883242 0.7411676 ]		[0 1]
[0.9517291  0.04827093]		[1 0]
[0.14282624 0.8571738 ]		[0 1]
[0.89057916 0.10942087]		[0 1]
[0.46638304 0.5336169 ]		[1 0]
[0.6049025  0.39509752]		[1 0]
[0.66552234 0.33447772]		[0 1]
[0.33909678 0.6609032 ]		[0 1]
[0.6405302  0.35946983]		[0 1]
[0.5714132 0.4285868]		[1 0]
[0.7222066 0.2777934]		[0 1]
[0.06338143 0.93661857]		[0 1]
[0.27646294 0.723537  ]		[0 1]
[0.9197382  0.08026187]		[0 1]
[0.03580628 0.96419376]		[0 1]
[0.57452464 0.42547533]		[0 1]
[0.65831625 0.34168378]		[1 0]
[0.32984635 0.6701536 ]		[0 1]
[0.5025358  0.49746415]		[1 0]
[0.29752168 0.7024783 ]		[0 1]
[0.34239915 0.6576009 ]		[1 0]
[0.7715461  0.22845392]		[1 0]
[0.23493293 0.76506704]		[0 1]
[0.7473507  0.25264934]		[1 0]
[0.03549064 0.96450937]		[0 1]
[0.33223382 0.6677662 ]		[1 0]
[0.57729214 0.4227078 ]		[1 0]
[0.6065439  0.39345613]		[1 0]
[0.6446925  0.35530755]		[1 0]
[0.3769216 0.6230784]		[0 1]
[0.28660908 0.7133909 ]		[1 0]
[0.53225034 0.4677497 ]		[0 1]
[0.88922405 0.1107759 ]		[1 0]
[0.51770496 0.482295  ]		[0 1]
[0.25796092 0.7420391 ]		[0 1]
[0.3396562  0.66034377]		[0 1]
[0.2840911 0.7159089]		[0 1]
[0.5386978  0.46130228]		[0 1]
[0.22708537 0.77291465]		[0 1]
[0.8396999  0.16030012]		[1 0]
[0.6846883 0.3153117]		[1 0]
[0.19635677 0.8036432 ]		[0 1]
[0.27416646 0.7258335 ]		[1 0]
[0.3267001 0.6732999]		[0 1]
[0.11436357 0.8856364 ]		[0 1]
[0.8133674  0.18663257]		[1 0]
[0.62193555 0.37806445]		[0 1]
[0.5213251  0.47867486]		[1 0]
[0.74554265 0.25445735]		[1 0]
[0.5765582  0.42344186]		[1 0]
[0.7656352  0.23436478]		[1 0]
[0.5786861  0.42131388]		[1 0]
[0.8885566  0.11144337]		[1 0]
[0.25451657 0.74548346]		[0 1]
[0.64097875 0.35902122]		[1 0]
[0.1318467  0.86815333]		[0 1]
[0.49614733 0.50385267]		[1 0]
[0.8466105  0.15338953]		[1 0]
[0.6302393 0.3697607]		[1 0]
[0.10045345 0.89954656]		[0 1]
[0.6967667 0.3032333]		[1 0]
[0.25956222 0.74043775]		[0 1]
[0.4272353 0.5727647]		[0 1]
[0.2601999 0.7398001]		[1 0]
[0.50873303 0.4912669 ]		[1 0]
[0.06772976 0.9322703 ]		[0 1]
[0.19804549 0.8019545 ]		[0 1]
[0.27403176 0.72596824]		[0 1]
[0.5053042  0.49469575]		[0 1]
[0.8161827  0.18381737]		[1 0]
[0.5610638 0.4389361]		[0 1]
[0.39400575 0.6059943 ]		[1 0]
[0.60669845 0.39330152]		[1 0]
[0.24533746 0.7546626 ]		[0 1]
[0.89390534 0.10609467]		[1 0]
[0.8344579  0.16554208]		[1 0]
[0.28900883 0.71099114]		[0 1]
[0.06573182 0.9342682 ]		[0 1]
[0.36671227 0.63328767]		[0 1]
[0.8292959  0.17070419]		[0 1]
[0.03003364 0.9699664 ]		[0 1]
[0.8453268  0.15467323]		[1 0]
[0.70107514 0.29892486]		[1 0]
[0.76861435 0.23138559]		[1 0]
[0.9427229  0.05727711]		[1 0]
[0.3298446  0.67015535]		[1 0]
[0.7307554  0.26924458]		[0 1]
[0.5823416  0.41765842]		[0 1]
[0.17067346 0.8293265 ]		[0 1]
[0.27242213 0.7275779 ]		[0 1]
[0.48438466 0.51561534]		[0 1]
[0.42031574 0.57968426]		[1 0]
[0.85186285 0.14813712]		[1 0]
[0.94089526 0.05910479]		[1 0]
[0.8613009 0.1386991]		[1 0]
[0.22617641 0.77382356]		[1 0]
[0.57383835 0.42616168]		[1 0]
[0.6152565  0.38474354]		[0 1]
[0.92924285 0.07075716]		[0 1]
[0.12503055 0.8749695 ]		[0 1]
[0.02225918 0.9777409 ]		[0 1]
[0.92665744 0.07334257]		[1 0]
[0.01856806 0.98143196]		[0 1]
[0.14232004 0.8576799 ]		[0 1]
[0.2868886  0.71311146]		[0 1]
[0.29142717 0.7085728 ]		[0 1]
[0.39713022 0.6028698 ]		[0 1]
[0.35070357 0.64929646]		[0 1]
[0.7729035  0.22709641]		[1 0]
[0.25113428 0.7488657 ]		[0 1]
[0.10017592 0.8998241 ]		[0 1]
[0.26714757 0.73285246]		[0 1]
[0.29392672 0.7060733 ]		[1 0]
[0.90484995 0.09515   ]		[1 0]
[0.11440521 0.8855948 ]		[0 1]
[0.7954555  0.20454456]		[1 0]
[0.80592906 0.19407095]		[1 0]
[0.40645546 0.59354454]		[0 1]
[0.49735487 0.50264513]		[0 1]
[0.22043824 0.7795617 ]		[1 0]
[0.4240672  0.57593274]		[0 1]
[0.38060474 0.6193953 ]		[0 1]
[0.1892466  0.81075346]		[0 1]
[0.37737402 0.62262595]		[0 1]
[0.18535553 0.8146445 ]		[0 1]
[0.5327032  0.46729672]		[1 0]
[0.02587565 0.97412443]		[0 1]
[0.44408306 0.55591697]		[1 0]
[0.22247912 0.77752084]		[0 1]
[0.26983064 0.7301694 ]		[1 0]
[0.5147148  0.48528528]		[1 0]
[0.40515593 0.5948441 ]		[0 1]
[0.10146128 0.8985387 ]		[0 1]
[0.21859822 0.7814018 ]		[0 1]
[0.91049576 0.08950425]		[1 0]
[0.47113785 0.5288622 ]		[1 0]
[0.6319062 0.3680938]		[0 1]
[0.55378145 0.44621855]		[1 0]
[0.6889466  0.31105334]		[1 0]
[0.7808848 0.2191152]		[1 0]
[0.22169118 0.77830887]		[0 1]
[0.30289003 0.69711   ]		[0 1]
[0.9064575  0.09354252]		[1 0]
[0.17295876 0.8270412 ]		[0 1]
[0.43186954 0.56813043]		[1 0]
[0.24895777 0.75104225]		[1 0]
[0.24617445 0.7538256 ]		[0 1]
[0.407167   0.59283304]		[1 0]
[0.9301664  0.06983364]		[1 0]
[0.25385264 0.74614733]		[1 0]
[0.03303352 0.96696645]		[0 1]
[0.76349396 0.23650607]		[1 0]
[0.23173791 0.76826215]		[0 1]
[0.07557347 0.92442656]		[0 1]
[0.33971336 0.66028666]		[1 0]
[0.94366604 0.05633394]		[1 0]
[0.4166622  0.58333784]		[0 1]
[0.273584   0.72641605]		[1 0]
[0.38495556 0.61504453]		[0 1]
[0.98488057 0.01511943]		[1 0]
[0.39359984 0.60640013]		[1 0]
[0.40506127 0.5949387 ]		[0 1]
[0.9058368  0.09416311]		[1 0]
[0.63925004 0.36074993]		[1 0]
[0.451024   0.54897606]		[0 1]
[0.7664329  0.23356715]		[1 0]
[0.32016745 0.6798325 ]		[1 0]
[0.41456336 0.58543664]		[0 1]
[0.54443014 0.4555699 ]		[1 0]
[0.10690738 0.8930926 ]		[0 1]
[0.28690806 0.7130919 ]		[1 0]
[0.9564101  0.04358995]		[1 0]
[0.34631562 0.6536844 ]		[0 1]
[0.8990999  0.10090012]		[1 0]
[0.7742933  0.22570664]		[1 0]
[0.26648194 0.73351806]		[1 0]
[0.54928327 0.45071676]		[1 0]
[0.07317209 0.9268279 ]		[1 0]
[0.27344042 0.7265595 ]		[0 1]
[0.76127    0.23873006]		[1 0]
[0.40451458 0.59548545]		[1 0]
[0.5495048  0.45049512]		[1 0]
[0.82210594 0.17789403]		[1 0]
[0.6099563  0.39004368]		[1 0]
[0.6452272  0.35477275]		[1 0]
[0.8394175  0.16058254]		[1 0]
[0.7249313  0.27506864]		[1 0]
[0.7700837 0.2299163]		[1 0]
[0.977829   0.02217102]		[1 0]
[0.07634246 0.92365754]		[0 1]
[0.52185106 0.4781489 ]		[0 1]
[0.22516215 0.7748379 ]		[1 0]
[0.5701702 0.4298298]		[1 0]
[0.2866886  0.71331143]		[1 0]
[0.17300288 0.8269971 ]		[0 1]
[0.14217813 0.8578218 ]		[1 0]
[0.80268496 0.19731499]		[1 0]
[0.52891344 0.47108665]		[1 0]
[0.44147152 0.55852854]		[1 0]
[0.34623188 0.6537682 ]		[0 1]
[0.26406127 0.7359387 ]		[0 1]
[0.40197307 0.59802693]		[0 1]
[0.13173425 0.86826575]		[0 1]
[0.39022896 0.609771  ]		[1 0]
[0.12363443 0.87636554]		[0 1]
[0.38632518 0.6136748 ]		[0 1]
[0.8698896  0.13011038]		[0 1]
[0.68285316 0.31714684]		[1 0]
[0.38103366 0.61896634]		[0 1]
[0.6685832  0.33141682]		[0 1]
[0.00646643 0.9935336 ]		[0 1]
[0.6309286  0.36907142]		[1 0]
[0.24869373 0.7513063 ]		[0 1]
[0.6194694 0.3805306]		[1 0]
[0.85522425 0.14477573]		[1 0]
[0.674075   0.32592502]		[0 1]
[0.19412623 0.8058738 ]		[0 1]
[0.6995463 0.3004537]		[1 0]
[0.29799384 0.70200616]		[1 0]
[0.07584912 0.9241509 ]		[0 1]
[0.08192007 0.9180799 ]		[0 1]
[0.3822941 0.6177059]		[0 1]
[0.551584   0.44841602]		[0 1]
[0.6060177 0.3939823]		[0 1]
[0.93780607 0.06219385]		[1 0]
[0.8900937  0.10990629]		[0 1]
[0.5026275  0.49737248]		[1 0]
[0.08989013 0.9101098 ]		[1 0]
[0.7283194  0.27168065]		[0 1]
[0.41701344 0.58298653]		[0 1]
[0.01625799 0.983742  ]		[0 1]
[0.7047104  0.29528955]		[1 0]
[0.7062785  0.29372153]		[1 0]
[0.3183658  0.68163425]		[1 0]
[0.7996364  0.20036356]		[1 0]
[0.3766733 0.6233268]		[1 0]
[0.60127014 0.3987299 ]		[1 0]
[0.08603631 0.9139637 ]		[0 1]
[0.17012833 0.82987165]		[0 1]
[0.79527825 0.20472167]		[1 0]
[0.1297604  0.87023956]		[0 1]
[0.22517246 0.7748275 ]		[0 1]
[0.17838213 0.82161784]		[1 0]
[0.9412747  0.05872529]		[1 0]
[0.5110642 0.4889358]		[1 0]
[0.28282827 0.71717167]		[0 1]
[0.13749541 0.86250466]		[0 1]
[0.03889036 0.96110964]		[0 1]
[0.713121 0.286879]		[1 0]
[0.6701654  0.32983455]		[1 0]
[0.6061326  0.39386728]		[1 0]
[0.10092235 0.8990776 ]		[0 1]
[0.36624712 0.6337529 ]		[0 1]
[0.16100903 0.838991  ]		[0 1]
[0.0376154 0.9623846]		[0 1]
[0.92148745 0.07851259]		[1 0]
[0.53168094 0.46831903]		[1 0]
[0.26361093 0.7363891 ]		[0 1]
[0.07541741 0.92458254]		[0 1]
[0.3174081 0.6825919]		[0 1]
[0.7616906  0.23830937]		[1 0]
[0.55872744 0.44127256]		[1 0]
[0.05234345 0.9476565 ]		[0 1]
[0.7160822 0.2839178]		[1 0]
[0.15940341 0.8405966 ]		[0 1]
[0.14658917 0.8534108 ]		[0 1]
[0.38425505 0.6157449 ]		[1 0]
[0.85656434 0.14343567]		[0 1]
[0.3477984 0.6522016]		[0 1]
[0.85783017 0.14216986]		[1 0]
[0.89798963 0.10201031]		[1 0]
[0.20402612 0.7959739 ]		[1 0]
[0.1400086 0.8599914]		[0 1]
[0.48851508 0.5114849 ]		[0 1]
[0.36298305 0.63701695]		[1 0]
[0.7414639  0.25853616]		[1 0]
[0.37230632 0.62769365]		[1 0]
[0.7104059  0.28959408]		[1 0]
[0.586976   0.41302395]		[1 0]
[0.07837212 0.9216279 ]		[0 1]
[0.5904992  0.40950078]		[1 0]
[0.03154739 0.96845263]		[0 1]
[0.77570695 0.22429313]		[1 0]
[0.3216485 0.6783515]		[0 1]
[0.20317584 0.79682416]		[0 1]
[0.37223896 0.627761  ]		[1 0]
[0.16329919 0.8367008 ]		[1 0]
[0.43631855 0.5636814 ]		[1 0]
[0.9261531 0.0738469]		[1 0]
[0.69604367 0.30395633]		[0 1]
[0.5298566 0.4701434]		[0 1]
[0.57570577 0.42429426]		[0 1]
[0.6223936 0.3776064]		[1 0]
[0.5122032  0.48779678]		[1 0]
[0.61234254 0.38765743]		[0 1]
[0.7570015  0.24299842]		[0 1]
[0.23472308 0.76527697]		[0 1]
[0.6488857 0.3511142]		[1 0]
[0.92718345 0.07281656]		[1 0]
[0.6066203  0.39337966]		[1 0]
[0.7314277  0.26857224]		[1 0]
[0.7545767  0.24542326]		[0 1]
[0.4410291 0.558971 ]		[0 1]
[0.44630158 0.5536985 ]		[0 1]
[0.05608293 0.9439171 ]		[0 1]
[0.21422702 0.785773  ]		[1 0]
[0.29469603 0.705304  ]		[0 1]
[0.7076708  0.29232916]		[0 1]
[0.50415874 0.49584126]		[1 0]
[0.15565427 0.84434575]		[0 1]
[0.81806004 0.18193993]		[1 0]
[0.00816657 0.99183345]		[0 1]
[0.01503636 0.9849636 ]		[0 1]
[0.23032665 0.76967335]		[0 1]
[0.3524667 0.6475333]		[0 1]
[0.78348285 0.21651721]		[0 1]
[0.29301843 0.7069816 ]		[0 1]
[0.90417624 0.09582375]		[1 0]
[0.80783343 0.1921665 ]		[1 0]
[0.48524708 0.5147529 ]		[1 0]
[0.6160625 0.3839375]		[1 0]
[0.37966844 0.6203316 ]		[0 1]
[0.77378124 0.22621875]		[1 0]
[0.39277402 0.607226  ]		[0 1]
[0.20065036 0.7993496 ]		[0 1]
[0.9635952  0.03640479]		[1 0]
[0.589274 0.410726]		[1 0]
[0.18642026 0.8135797 ]		[0 1]
[0.89190704 0.1080929 ]		[1 0]
[0.66978985 0.33021015]		[1 0]
[0.7371401  0.26285988]		[0 1]
[0.7964272 0.2035729]		[0 1]
[0.9172902  0.08270983]		[1 0]
[0.40857023 0.59142977]		[1 0]
[0.52105695 0.47894314]		[0 1]
[0.9026965  0.09730349]		[1 0]
[0.7499877  0.25001234]		[0 1]
[0.7940239  0.20597616]		[1 0]
[0.35676986 0.6432302 ]		[1 0]
[0.14992206 0.8500779 ]		[0 1]
[0.7423279 0.257672 ]		[0 1]
[0.02367677 0.9763232 ]		[0 1]
[0.40435797 0.59564203]		[1 0]
[0.2355669  0.76443315]		[1 0]
[0.8979906  0.10200935]		[1 0]
[0.738265 0.261735]		[1 0]
[0.3595118 0.6404882]		[0 1]
[0.9099895  0.09001049]		[1 0]
[0.37744343 0.62255657]		[1 0]
[0.73019004 0.26980996]		[0 1]
[0.6749567 0.3250433]		[1 0]
[0.6380527 0.3619473]		[1 0]
[0.27374157 0.7262585 ]		[1 0]
[0.41048622 0.5895138 ]		[1 0]
[0.9002371  0.09976298]		[0 1]
[0.65014434 0.3498557 ]		[1 0]
[0.3555213 0.6444787]		[1 0]
[0.7925615  0.20743847]		[1 0]
[0.5720876  0.42791238]		[1 0]
[0.18683915 0.81316084]		[0 1]
[0.7632417  0.23675834]		[1 0]
[0.20920213 0.7907978 ]		[0 1]
[0.41271445 0.5872855 ]		[0 1]
[0.36220407 0.6377959 ]		[1 0]
[0.1418328 0.8581672]		[0 1]
[0.3724588 0.6275412]		[0 1]
[0.8908673  0.10913271]		[1 0]
[0.53799605 0.46200392]		[0 1]
[0.69261503 0.30738503]		[1 0]
[0.5538427  0.44615728]		[0 1]
[0.73024696 0.26975307]		[1 0]
[0.50291044 0.49708962]		[0 1]
[0.91654706 0.08345299]		[1 0]
[0.35695407 0.64304596]		[0 1]
[0.4699358  0.53006417]		[0 1]
[0.95243466 0.04756535]		[1 0]
[0.03029758 0.9697025 ]		[0 1]
[0.4527889 0.5472111]		[0 1]
[0.46149448 0.5385055 ]		[1 0]
[0.24260722 0.75739276]		[0 1]
[0.08400803 0.915992  ]		[0 1]
[0.57202065 0.42797935]		[1 0]
[0.85654444 0.14345558]		[1 0]
[0.21516824 0.7848317 ]		[1 0]
[0.6482714 0.3517287]		[0 1]
[0.18078631 0.8192137 ]		[0 1]
[0.6421931  0.35780692]		[1 0]
[0.8116148  0.18838517]		[1 0]
[0.86125594 0.13874409]		[1 0]
[0.27277413 0.7272259 ]		[0 1]
[0.27034068 0.72965926]		[0 1]
[0.8259574  0.17404257]		[1 0]
[0.6865881 0.3134119]		[1 0]
[0.15708774 0.84291226]		[0 1]
[0.5169237  0.48307627]		[1 0]
[0.31838104 0.6816189 ]		[1 0]
[0.1319741  0.86802596]		[1 0]
[0.39226088 0.60773915]		[1 0]
[0.35787258 0.64212734]		[0 1]
[0.5545333  0.44546676]		[1 0]
[0.6346525  0.36534753]		[1 0]
[0.80645037 0.19354965]		[0 1]
[0.4449448  0.55505526]		[0 1]
[0.91474754 0.08525248]		[1 0]
[0.33941504 0.660585  ]		[0 1]
[0.13682407 0.8631759 ]		[0 1]
[0.28175402 0.71824604]		[1 0]
[0.33740526 0.66259474]		[0 1]
[0.6662338 0.3337662]		[1 0]
[0.37878987 0.62121016]		[1 0]
[0.28713053 0.71286947]		[0 1]
[0.0936139  0.90638614]		[0 1]
[0.47891694 0.52108306]		[1 0]
[0.39748952 0.60251045]		[1 0]
[0.21403939 0.7859606 ]		[1 0]
[0.13496292 0.8650371 ]		[0 1]
[0.53053266 0.46946734]		[1 0]
[0.19685155 0.8031484 ]		[0 1]
[0.5559011  0.44409892]		[0 1]
[0.17257446 0.82742554]		[1 0]
[0.6258342  0.37416583]		[0 1]
[0.28072998 0.71927   ]		[1 0]
[0.08088923 0.9191108 ]		[0 1]
[0.8531641  0.14683588]		[1 0]
[0.381172 0.618828]		[1 0]
[0.3727091 0.6272909]		[1 0]
[0.45935634 0.54064363]		[0 1]
[0.58056426 0.4194357 ]		[0 1]
[0.22516146 0.7748385 ]		[0 1]
[0.60018784 0.3998122 ]		[1 0]
[0.08707001 0.91293   ]		[0 1]
[0.8313966 0.1686034]		[1 0]
[0.313796 0.686204]		[0 1]
[0.23936701 0.760633  ]		[1 0]
[0.77669686 0.22330312]		[1 0]
[0.43671522 0.5632848 ]		[1 0]
[0.05974742 0.94025254]		[0 1]
[0.40433222 0.5956678 ]		[0 1]
[0.390197   0.60980296]		[1 0]
[0.5305245  0.46947545]		[1 0]
[0.5830462 0.4169538]		[1 0]
[0.35722283 0.64277714]		[0 1]
[0.62207454 0.37792543]		[1 0]
[0.02606271 0.97393733]		[0 1]
[0.5175176 0.4824824]		[0 1]
[0.44608852 0.5539115 ]		[0 1]
[0.5278005  0.47219947]		[1 0]
[0.65188503 0.3481149 ]		[1 0]
[0.38166708 0.6183329 ]		[0 1]
[0.31048557 0.6895144 ]		[0 1]
[0.9751305  0.02486953]		[1 0]
[0.18103619 0.8189638 ]		[0 1]
[0.6189482  0.38105175]		[0 1]
[0.90396976 0.09603025]		[1 0]
[0.5985743  0.40142572]		[1 0]
[0.08955023 0.91044974]		[0 1]
[0.15048365 0.8495164 ]		[0 1]
[0.4855125  0.51448745]		[1 0]
[0.3831099 0.6168901]		[1 0]
[0.8640195  0.13598056]		[1 0]
[0.65666604 0.34333396]		[1 0]
[0.6194722  0.38052776]		[1 0]
[0.30320597 0.69679403]		[1 0]
[0.6217528 0.3782472]		[0 1]
[0.08511661 0.9148834 ]		[0 1]
[0.67063314 0.32936686]		[1 0]
[0.22868775 0.77131224]		[0 1]
[0.38839594 0.61160403]		[0 1]
[0.68722886 0.3127712 ]		[0 1]
[0.55065817 0.44934177]		[0 1]
[0.6263739  0.37362614]		[1 0]
[0.75725996 0.24274002]		[0 1]
[0.07059399 0.92940605]		[0 1]
[0.80540764 0.19459236]		[1 0]
[0.28773814 0.7122618 ]		[0 1]
[0.37485442 0.62514555]		[0 1]
[0.8721511  0.12784895]		[1 0]
[0.16459396 0.83540606]		[0 1]
[0.5443638  0.45563617]		[1 0]
[0.3511969  0.64880306]		[0 1]
[0.47112542 0.5288745 ]		[0 1]
[0.4488821  0.55111784]		[0 1]
[0.23421867 0.76578134]		[0 1]
[0.22012876 0.77987117]		[0 1]
[0.37633362 0.62366647]		[0 1]
[0.58665663 0.4133434 ]		[1 0]
[0.7510808  0.24891926]		[1 0]
[0.5809862 0.4190138]		[0 1]
[0.09131779 0.9086822 ]		[0 1]
[0.546581   0.45341897]		[0 1]
[0.11314695 0.88685304]		[0 1]
[0.47984388 0.52015615]		[0 1]
[0.68054587 0.31945413]		[0 1]
[0.18710099 0.812899  ]		[1 0]
[0.25549513 0.74450487]		[0 1]
[0.67672896 0.32327104]		[0 1]
[0.7358363  0.26416367]		[1 0]
[0.17940825 0.8205918 ]		[0 1]
[0.96815187 0.03184808]		[1 0]
[0.4006095 0.5993905]		[0 1]
[0.32432604 0.6756739 ]		[0 1]
[0.98609734 0.01390263]		[1 0]
[0.39590916 0.60409087]		[0 1]
[0.21274498 0.787255  ]		[0 1]
[0.22732356 0.7726764 ]		[1 0]
[0.4273894  0.57261056]		[0 1]
[0.17023067 0.8297694 ]		[1 0]
[0.2350512  0.76494884]		[1 0]
[0.6815606 0.3184394]		[0 1]
[0.48662174 0.5133782 ]		[0 1]
[0.37847957 0.62152046]		[0 1]
[0.06981201 0.93018794]		[0 1]
[0.87519175 0.12480829]		[1 0]
[0.3067184 0.6932816]		[0 1]
[0.7367088  0.26329118]		[0 1]
[0.5833026  0.41669738]		[1 0]
[0.57856053 0.42143953]		[0 1]
[0.86688644 0.13311352]		[1 0]
[0.58276415 0.41723582]		[0 1]
[0.9200965  0.07990347]		[1 0]
[0.1506329  0.84936714]		[1 0]
[0.7080488  0.29195115]		[1 0]
[0.10226721 0.8977328 ]		[0 1]
[0.01332343 0.9866766 ]		[1 0]
[0.5986611  0.40133888]		[1 0]
[0.24219786 0.7578022 ]		[0 1]
[0.27285933 0.72714067]		[0 1]
[0.71097517 0.28902483]		[1 0]
[0.30346277 0.6965372 ]		[0 1]
[0.44678017 0.5532198 ]		[1 0]
[0.82847726 0.1715228 ]		[1 0]
[0.64073056 0.35926944]		[1 0]
[0.34774733 0.6522526 ]		[0 1]
[0.14975722 0.85024273]		[0 1]
[0.8458641  0.15413582]		[1 0]
[0.9440797  0.05592033]		[1 0]
[0.5011971 0.4988029]		[0 1]
[0.38815713 0.6118429 ]		[1 0]
[0.41618076 0.58381927]		[0 1]
[0.35760587 0.6423941 ]		[1 0]
[0.09755389 0.9024461 ]		[0 1]
[0.43153158 0.5684684 ]		[0 1]
[0.5182656 0.4817344]		[1 0]
[0.4298498  0.57015014]		[0 1]
[0.74035937 0.25964063]		[1 0]
[0.89778084 0.10221922]		[0 1]
[0.05355852 0.9464415 ]		[0 1]
[0.38292247 0.6170775 ]		[1 0]
[0.36188227 0.63811773]		[0 1]
[0.67301214 0.3269879 ]		[1 0]
[0.3345791  0.66542083]		[0 1]
[0.475038   0.52496207]		[0 1]
[0.4090203 0.5909797]		[0 1]
[0.58720756 0.41279247]		[0 1]
[0.09644265 0.9035573 ]		[1 0]
[0.382148   0.61785203]		[0 1]
[0.70054835 0.29945168]		[0 1]
[0.5502348  0.44976515]		[0 1]
[0.9719773  0.02802275]		[1 0]
[0.33002645 0.6699736 ]		[0 1]
[0.84502953 0.15497047]		[1 0]
[0.3107219  0.68927807]		[1 0]
[0.88273436 0.11726566]		[0 1]
[0.392807 0.607193]		[0 1]
[0.4079339  0.59206617]		[1 0]
[0.37098023 0.62901974]		[0 1]
[0.7933561  0.20664391]		[1 0]
[0.08661769 0.9133823 ]		[0 1]
[0.6661778  0.33382222]		[1 0]
[0.76419663 0.2358033 ]		[1 0]
[0.8278516 0.1721484]		[1 0]
[0.6532007  0.34679928]		[0 1]
[0.6217692  0.37823084]		[0 1]
[0.288048   0.71195203]		[0 1]
[0.85110134 0.14889862]		[1 0]
[0.6827589  0.31724107]		[1 0]
[0.5897907 0.4102093]		[0 1]
[0.14150365 0.8584963 ]		[0 1]
[0.6178814  0.38211855]		[0 1]
[0.26350576 0.7364943 ]		[0 1]
[0.75278753 0.24721247]		[1 0]
[0.5174912 0.4825088]		[0 1]
[0.511675   0.48832494]		[0 1]
[0.8858136  0.11418637]		[0 1]
[0.09233657 0.9076634 ]		[0 1]
[0.7962871  0.20371285]		[1 0]
[0.33262077 0.66737926]		[0 1]
[0.33202603 0.66797394]		[0 1]
[0.30391842 0.6960816 ]		[1 0]
[0.583706   0.41629398]		[1 0]
[0.5770141  0.42298594]		[1 0]
[0.6829142  0.31708583]		[1 0]
[0.9001442  0.09985579]		[1 0]
[0.10995281 0.89004725]		[0 1]
[0.2706475 0.7293525]		[1 0]
[0.24182534 0.75817466]		[0 1]
[0.6330938  0.36690626]		[1 0]
[0.9786865  0.02131342]		[1 0]
[0.57432044 0.42567962]		[1 0]
[0.32286656 0.67713344]		[0 1]
[0.8832836  0.11671644]		[1 0]
[0.32723337 0.6727666 ]		[0 1]
[0.6244198 0.3755802]		[0 1]
[0.15546218 0.8445378 ]		[0 1]
[0.7428866  0.25711337]		[1 0]
[0.0829382  0.91706175]		[0 1]
[0.37381962 0.6261804 ]		[0 1]
[0.14165048 0.85834956]		[1 0]
[0.51337755 0.48662236]		[0 1]
[0.5744334  0.42556664]		[0 1]
[0.67530143 0.32469857]		[1 0]
[0.23546992 0.7645301 ]		[1 0]
[0.3170554 0.6829446]		[0 1]
[0.87095577 0.12904423]		[1 0]
[0.5405168  0.45948315]		[1 0]
[0.29893756 0.7010625 ]		[0 1]
[0.62768865 0.37231132]		[1 0]
[0.662309   0.33769104]		[0 1]
[0.47215003 0.52785   ]		[0 1]
[0.6858859 0.3141141]		[1 0]
[0.682677   0.31732306]		[1 0]
[0.35627508 0.6437249 ]		[1 0]
[0.0556773  0.94432265]		[0 1]
[0.29470414 0.70529586]		[0 1]
[0.3722093 0.6277907]		[0 1]
[0.8073852  0.19261481]		[1 0]
[0.42830586 0.5716942 ]		[0 1]
[0.14064331 0.8593567 ]		[0 1]
[0.76186323 0.23813671]		[1 0]
[0.5431591  0.45684084]		[1 0]
[0.74366134 0.2563386 ]		[1 0]
[0.5419273  0.45807275]		[0 1]
[0.33132333 0.6686767 ]		[0 1]
[0.79133004 0.20866996]		[1 0]
[0.34618697 0.653813  ]		[1 0]
[0.11913189 0.8808681 ]		[0 1]
[0.2828939  0.71710616]		[1 0]
[0.2671346 0.7328654]		[1 0]
[0.88182396 0.11817603]		[1 0]
[0.5007415  0.49925852]		[0 1]
[0.30635434 0.69364566]		[0 1]
[0.36248955 0.6375104 ]		[0 1]
[0.5562968  0.44370311]		[0 1]
[0.6673401  0.33265987]		[0 1]
[0.8708704  0.12912957]		[1 0]
[0.43102834 0.56897163]		[0 1]
[0.34440088 0.6555991 ]		[1 0]
[0.8552279  0.14477213]		[1 0]
[0.7277055  0.27229455]		[1 0]
